clientID,Type,age,gender,Dependent_count,Educational_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_count,Month_Inactive_12_month,Contacts_count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Average_Utilization_Ratio,geography
ID_008017,Platinum,67,M,3,High School,Divorced,$80K - $120K,Silver,32,4,3,9,15000,2349,11230,4.09,45933,159,75.36,0.908,Canada
ID_008018,Standard,65,M,2,Graduate,Unknown,$120K+,Blue,5,3,1,4,15000,7238,6284,4215.41,43795,174,92.78,0.595,USA
ID_008019,Premium,46,F,5,Unknown,Married,$120K+,Gold,56,2,4,9,1000,5330,10971,3107.89,8411,54,99.49,0.361,UK
ID_008020,Standard,44,M,0,Unknown,Unknown,$40K - $60K,Gold,44,2,1,2,10000,6235,16880,-221.17,41897,152,125.24,0.06,USA
ID_008021,Platinum,35,F,5,Graduate,Married,$40K - $60K,Gold,29,4,5,7,1000,4131,5030,1970.74,14853,98,78.22,0.758,USA
ID_008022,Standard,57,F,2,Graduate,Divorced,$40K - $60K,Silver,33,1,3,7,1000,9651,14406,3558.65,22770,54,65.9,0.718,Canada
ID_008023,Premium,77,M,0,Graduate,Married,$60K - $80K,Silver,23,5,0,1,2000,1404,2776,194.57,41124,138,41.37,0.897,Canada
ID_008024,Gold,27,F,5,Unknown,Divorced,$120K+,Blue,36,5,1,5,7500,9911,5113,4462.42,2050,163,126.59,0.568,UK
ID_008025,Gold,75,M,3,Unknown,Married,$120K+,Silver,13,3,3,6,2000,137,17839,4195.74,22125,10,23.64,0.318,USA
ID_008026,Standard,59,F,1,High School,Divorced,$120K+,Blue,50,1,5,6,1000,793,19505,2561.4,49103,29,8.56,0.168,USA
ID_008027,Premium,22,F,5,Unknown,Single,$120K+,Blue,2,1,5,2,25000,4302,16674,3666.43,8918,112,117.97,0.221,UK
ID_008028,Gold,27,M,4,Uneducated,Single,$40K - $60K,Blue,11,4,4,8,7500,1338,11070,-107.51,40283,7,28.3,0.513,Canada
ID_008029,Standard,67,M,2,Uneducated,Unknown,$40K - $60K,Gold,28,2,3,6,5000,4560,13642,488.91,42114,6,129.52,0.848,USA
ID_008030,Standard,38,F,4,Graduate,Unknown,$60K - $80K,Platinum,25,2,0,0,2000,5888,2913,3645.88,18796,165,84.65,0.902,Canada
ID_008031,Premium,41,M,1,Graduate,Divorced,$40K - $60K,Gold,54,1,3,8,3000,8161,2107,1666.26,10015,7,136.75,0.485,UK
ID_008032,Platinum,55,M,3,Graduate,Married,$120K+,Gold,59,5,4,5,25000,8309,17167,86.1,12417,4,-22.81,0.039,USA
ID_008033,Standard,20,F,5,High School,Divorced,$120K+,Silver,36,3,4,5,15000,6362,5938,740.64,49232,76,-14.2,0.118,Canada
ID_008034,Platinum,57,F,3,Uneducated,Single,Less than $40K,Gold,18,4,1,6,3000,6055,14301,2733.26,37026,17,139.75,0.95,Canada
ID_008035,Platinum,48,M,1,Uneducated,Single,$40K - $60K,Blue,39,1,4,1,3000,1187,5116,-753.47,28184,179,109.36,0.229,USA
ID_008036,Gold,79,F,4,Unknown,Divorced,Less than $40K,Platinum,9,3,2,1,2000,9964,12580,-110.38,20391,156,63.77,0.819,USA
ID_008037,Platinum,58,M,5,Uneducated,Single,$120K+,Silver,2,1,4,3,5000,8819,19480,215.27,9273,68,120.38,0.929,Canada
ID_008038,Premium,54,M,2,Unknown,Unknown,$40K - $60K,Platinum,36,3,0,1,7500,7388,8219,4324.84,20388,43,91.61,0.938,USA
ID_008039,Gold,78,F,0,High School,Divorced,$120K+,Silver,46,3,4,6,2000,4399,18327,4326.15,15070,176,47.01,0.1,Canada
ID_008040,Gold,19,M,3,Graduate,Unknown,Less than $40K,Gold,17,2,1,9,2000,5012,3681,274.72,43536,44,91.41,0.168,USA
ID_008041,Gold,19,F,1,Graduate,Unknown,Less than $40K,Gold,33,4,4,8,2000,5774,2324,2589.12,696,100,32.76,0.461,UK
ID_008042,Standard,56,M,5,Unknown,Unknown,$80K - $120K,Gold,35,4,3,1,7500,8892,14170,1161.08,16182,54,140.83,0.319,USA
ID_008043,Standard,66,M,4,Post-Graduate,Single,$80K - $120K,Gold,33,2,5,0,5000,4788,10824,-697.93,8749,175,48.53,0.365,Canada
ID_008044,Platinum,59,M,2,Unknown,Married,$40K - $60K,Silver,32,5,5,0,15000,1266,16527,-79.35,49071,166,-23.75,0.524,USA
ID_008045,Gold,61,F,4,High School,Married,$40K - $60K,Silver,20,4,3,1,2000,3807,19698,-968.27,4730,93,23.15,0.935,UK
ID_008046,Gold,51,F,2,Uneducated,Married,$40K - $60K,Blue,30,2,3,2,25000,7787,16266,4905.38,41990,61,72.17,0.488,USA
ID_008047,Premium,59,M,5,Unknown,Unknown,$40K - $60K,Silver,22,3,2,0,25000,3788,4109,2898.37,27624,152,31.85,0.436,USA
ID_008048,Platinum,37,F,0,High School,Divorced,$40K - $60K,Silver,53,3,1,7,10000,1826,10154,-204.31,870,83,141.26,0.657,Canada
ID_008049,Premium,50,F,0,Graduate,Unknown,$40K - $60K,Gold,25,4,3,5,1000,2137,3918,3401.49,42517,61,141.33,0.14,Canada
ID_008050,Platinum,21,M,1,Post-Graduate,Unknown,$40K - $60K,Blue,45,3,3,2,7500,5250,9173,2673.99,29053,45,72.16,0.481,USA
ID_008051,Platinum,62,F,1,Post-Graduate,Divorced,Less than $40K,Platinum,46,4,5,8,10000,7592,1833,242.92,42284,88,-47.9,0.723,USA
ID_008052,Standard,61,F,2,Unknown,Married,Less than $40K,Silver,44,1,3,3,5000,6962,8701,1958.66,39328,106,36.33,0.593,UK
ID_008053,Standard,28,F,2,Uneducated,Married,Less than $40K,Platinum,11,2,5,8,1000,1044,1218,2663.77,17320,8,78.63,0.752,UK
ID_008054,Premium,78,M,2,Unknown,Married,$120K+,Gold,50,5,5,4,2000,5660,3116,1171.64,22225,195,130.41,0.886,UK
ID_008055,Platinum,59,M,2,Post-Graduate,Unknown,$60K - $80K,Gold,34,4,1,8,10000,1280,1138,4751.8,45534,161,-8.94,0.44,UK
ID_008056,Gold,64,F,5,Post-Graduate,Unknown,$120K+,Platinum,28,5,5,7,10000,6292,7810,-431.63,36871,197,-32.88,0.722,UK
ID_008057,Standard,22,M,5,Graduate,Single,$40K - $60K,Platinum,35,2,3,1,1000,2158,7086,-243.72,45940,184,89.63,0.406,Canada
ID_008058,Gold,42,F,0,Uneducated,Married,$60K - $80K,Blue,4,2,2,4,3000,8004,6864,4139.63,38726,12,-0.05,0.869,USA
ID_008059,Premium,66,M,1,Uneducated,Unknown,Less than $40K,Silver,9,1,3,0,10000,9794,18400,501.76,18821,15,126.38,0.435,USA
ID_008060,Standard,77,F,1,Post-Graduate,Single,Less than $40K,Silver,43,2,0,0,5000,8363,4812,-218.64,14295,178,123.11,0.678,UK
ID_008061,Standard,54,M,3,Post-Graduate,Unknown,$80K - $120K,Silver,22,3,2,2,10000,8859,4668,1321.78,1670,63,61.45,0.007,USA
ID_008062,Platinum,51,F,1,Unknown,Unknown,$40K - $60K,Silver,25,5,0,0,10000,1379,11039,10.12,45543,61,47.34,0.398,UK
ID_008063,Premium,26,M,1,Unknown,Married,$40K - $60K,Blue,21,2,3,5,10000,7229,5017,2026.18,23524,10,-41.22,0.551,USA
ID_008064,Platinum,23,F,4,Graduate,Divorced,$80K - $120K,Gold,25,2,3,5,25000,7574,9291,3402.04,8918,12,149.14,0.641,UK
ID_008065,Standard,35,M,4,Post-Graduate,Unknown,$120K+,Platinum,41,5,1,4,10000,9089,8851,3533.53,17418,197,-2.22,0.177,Canada
ID_008066,Premium,31,M,3,Unknown,Unknown,$80K - $120K,Gold,17,5,5,8,5000,7236,396,818.89,29721,118,31.05,0.635,USA
ID_008067,Standard,36,M,2,Graduate,Unknown,$40K - $60K,Blue,15,1,0,3,3000,322,3244,3140.57,20839,48,73.46,0.748,UK
ID_008068,Premium,31,F,3,Uneducated,Married,Less than $40K,Silver,41,2,0,2,10000,3127,12423,4792.72,38713,159,31.95,0.28,UK
ID_008069,Standard,57,F,3,Post-Graduate,Unknown,$80K - $120K,Gold,7,3,4,2,1000,6696,16785,-955.48,45832,187,113.54,0.353,USA
ID_008070,Gold,34,F,0,High School,Single,$60K - $80K,Silver,59,3,4,0,15000,3413,1491,2878.27,16384,19,-35.32,0.91,USA
ID_008071,Gold,77,M,5,Post-Graduate,Married,Less than $40K,Platinum,32,1,4,3,25000,3091,8480,1997.55,46397,28,101.91,0.222,Canada
ID_008072,Platinum,52,F,1,Unknown,Single,$120K+,Gold,8,2,4,6,25000,59,5185,1365.46,38185,152,-4.77,0.367,USA
ID_008073,Gold,46,M,0,Post-Graduate,Married,Less than $40K,Silver,3,5,0,7,5000,6696,9726,255.22,40354,117,84.1,0.721,UK
ID_008074,Standard,59,M,5,High School,Unknown,$120K+,Blue,33,3,1,5,2000,2851,8810,-255.8,39058,139,106.95,0.195,USA
ID_008075,Standard,34,M,1,Post-Graduate,Unknown,Less than $40K,Platinum,36,2,4,6,3000,4419,6442,4525.49,39054,155,113.68,0.505,Canada
ID_008076,Gold,76,F,3,Unknown,Single,$40K - $60K,Silver,17,1,0,4,5000,1887,3210,-817.43,41270,150,75.1,0.746,USA
ID_008077,Platinum,60,M,1,Uneducated,Single,$120K+,Silver,1,1,1,7,10000,9934,8656,1819.32,29086,171,99.12,0.065,USA
ID_008078,Gold,25,F,2,Unknown,Married,$120K+,Blue,36,5,1,9,5000,9151,9835,228.96,1517,93,97.36,0.243,USA
ID_008079,Premium,18,F,2,Graduate,Married,$80K - $120K,Platinum,40,1,4,2,15000,3536,18165,-116.28,32423,90,-46.85,0.572,USA
ID_008080,Premium,62,M,3,Unknown,Divorced,Less than $40K,Blue,17,1,0,7,10000,1321,12125,1115.6,43158,180,70.23,0.258,Canada
ID_008081,Premium,70,F,4,Graduate,Divorced,$120K+,Platinum,58,1,2,9,7500,2973,7211,896.67,31517,28,11.65,0.816,USA
ID_008082,Gold,53,M,2,Post-Graduate,Divorced,$120K+,Silver,58,3,0,6,10000,8773,13129,1770.59,16811,79,44.87,0.671,USA
ID_008083,Gold,24,M,3,Graduate,Unknown,Less than $40K,Silver,44,5,1,8,15000,798,1093,1958.85,47320,195,79.23,0.525,USA
ID_008084,Gold,63,F,0,Post-Graduate,Single,Less than $40K,Platinum,57,5,3,5,1000,3987,6527,2026.13,46285,86,134.51,0.145,UK
ID_008085,Premium,22,M,4,Graduate,Single,$60K - $80K,Silver,54,5,4,9,25000,7443,18555,-208.5,38132,99,83.32,0.676,UK
ID_008086,Platinum,41,M,2,Unknown,Divorced,$80K - $120K,Gold,48,1,1,9,3000,5953,13632,24.35,21108,19,31.77,0.167,UK
ID_008087,Standard,45,M,3,High School,Divorced,$120K+,Silver,37,1,2,1,5000,2703,10088,944.97,25180,192,27.89,0.938,USA
ID_008088,Gold,79,F,3,Post-Graduate,Married,Less than $40K,Platinum,25,3,2,4,3000,1213,15309,-515.2,9168,151,10.93,0.074,UK
ID_008089,Platinum,60,F,0,Graduate,Divorced,$120K+,Gold,25,1,2,8,25000,466,204,3999.84,46133,119,74.68,0.403,Canada
ID_008090,Standard,34,F,0,High School,Single,$60K - $80K,Platinum,57,3,2,6,2000,9468,8723,-413.9,7231,8,85.07,0.284,UK
ID_008091,Standard,54,M,4,Graduate,Married,$60K - $80K,Gold,13,5,5,2,7500,7334,17395,370.0,6952,11,135.09,0.668,USA
ID_008092,Standard,37,M,5,Graduate,Divorced,$120K+,Gold,13,3,0,1,10000,7968,4750,2823.53,2965,32,-26.84,0.67,Canada
ID_008093,Platinum,20,F,2,Graduate,Unknown,$80K - $120K,Blue,12,2,1,7,15000,1733,15668,4581.89,27853,2,139.39,0.752,USA
ID_008094,Platinum,54,F,3,Unknown,Divorced,$40K - $60K,Blue,32,4,2,7,1000,6134,424,-191.75,21758,65,52.34,0.78,USA
ID_008095,Premium,43,F,4,Graduate,Unknown,$120K+,Gold,35,1,1,0,10000,3778,2096,1634.43,490,95,84.73,0.228,UK
ID_008096,Platinum,32,F,4,High School,Divorced,$60K - $80K,Gold,28,5,1,1,15000,8985,12490,782.61,26048,174,86.31,0.64,USA
ID_008097,Platinum,68,F,0,Graduate,Married,$80K - $120K,Gold,44,4,3,4,1000,5678,13510,1880.52,10973,2,-17.98,0.224,Canada
ID_008098,Platinum,65,M,3,Uneducated,Unknown,Less than $40K,Blue,56,4,0,4,2000,1414,8515,1629.1,8933,196,88.25,0.57,Canada
ID_008099,Standard,25,F,1,Post-Graduate,Unknown,$80K - $120K,Blue,58,5,3,6,5000,7149,8470,2465.69,46563,86,-8.29,0.477,USA
ID_008100,Gold,30,M,5,Unknown,Married,$80K - $120K,Blue,52,4,4,4,7500,927,13052,-743.59,9897,174,18.34,0.79,Canada
ID_008101,Premium,65,M,5,Uneducated,Unknown,$120K+,Gold,20,3,4,8,25000,3331,6543,3974.28,6645,118,124.49,0.322,Canada
ID_008102,Gold,20,M,0,Uneducated,Married,$80K - $120K,Gold,28,5,5,0,1000,9936,7649,-801.54,35903,184,118.29,0.037,Canada
ID_008103,Gold,18,M,3,High School,Divorced,Less than $40K,Platinum,55,5,4,4,10000,9381,18250,2434.64,37712,56,88.76,0.369,UK
ID_008104,Platinum,26,F,4,High School,Married,$120K+,Silver,31,3,3,2,3000,9976,12149,3884.59,17344,136,-17.75,0.843,USA
ID_008105,Premium,48,M,5,Unknown,Married,$60K - $80K,Silver,24,2,1,9,2000,2385,8172,-308.28,34267,53,-9.03,0.448,UK
ID_008106,Gold,58,F,4,Unknown,Married,Less than $40K,Blue,52,2,5,5,10000,8051,17268,3090.66,35600,102,85.27,0.818,UK
ID_008107,Gold,71,M,2,Post-Graduate,Married,$120K+,Blue,11,4,4,0,1000,6285,11869,262.26,46420,175,5.99,0.252,UK
ID_008108,Premium,43,F,1,Graduate,Single,$120K+,Silver,42,5,5,1,25000,5171,17766,192.21,41756,20,8.33,0.245,USA
ID_008109,Platinum,34,F,0,Unknown,Unknown,$40K - $60K,Blue,16,3,4,8,10000,9872,5292,-732.54,342,91,-13.45,0.265,USA
ID_008110,Gold,73,M,5,Unknown,Divorced,Less than $40K,Gold,38,5,3,8,5000,671,18003,1209.72,23598,34,29.76,0.739,USA
ID_008111,Standard,51,F,2,Graduate,Married,$80K - $120K,Silver,17,3,1,1,7500,5415,624,4355.94,31991,166,-25.35,0.545,UK
ID_008112,Gold,26,M,2,Post-Graduate,Single,Less than $40K,Gold,45,2,4,3,15000,7536,15575,3226.16,29056,167,90.2,0.71,Canada
ID_008113,Standard,79,F,1,High School,Single,Less than $40K,Silver,50,2,0,9,1000,8180,6713,2411.92,1286,174,-49.16,0.378,Canada
ID_008114,Platinum,73,M,0,Post-Graduate,Divorced,$40K - $60K,Silver,44,4,4,2,25000,8350,13721,3911.54,16158,193,-42.92,0.448,USA
ID_008115,Gold,68,M,0,Graduate,Unknown,$80K - $120K,Blue,5,3,3,7,5000,3685,321,4013.5,8496,22,108.63,0.475,USA
ID_008116,Premium,30,F,4,High School,Divorced,$40K - $60K,Gold,20,2,3,0,5000,410,16696,2561.29,3069,99,-22.89,0.496,USA
ID_008117,Premium,22,F,0,High School,Married,$40K - $60K,Gold,48,1,0,8,2000,7032,10318,862.07,42489,163,115.15,0.291,UK
ID_008118,Gold,58,M,2,High School,Unknown,$40K - $60K,Platinum,35,2,1,3,25000,9552,9132,4283.31,17532,74,-46.36,0.682,Canada
ID_008119,Platinum,30,M,4,Post-Graduate,Unknown,Less than $40K,Gold,48,5,0,7,25000,4573,18677,1099.13,43337,0,-18.25,0.54,USA
ID_008120,Platinum,18,F,0,Graduate,Divorced,$40K - $60K,Gold,43,3,5,7,10000,3814,9316,38.66,10025,12,47.72,0.63,USA
ID_008121,Premium,42,M,1,Post-Graduate,Divorced,$60K - $80K,Blue,14,1,4,5,5000,714,4629,2355.97,5135,99,30.57,0.101,UK
ID_008122,Gold,64,M,2,Post-Graduate,Unknown,$80K - $120K,Platinum,54,2,3,9,2000,2949,18201,-493.42,27150,22,45.57,0.124,UK
ID_008123,Platinum,21,M,3,Uneducated,Divorced,$80K - $120K,Gold,26,2,1,8,3000,2269,11440,266.08,29823,75,147.29,0.398,Canada
ID_008124,Premium,53,F,1,Unknown,Unknown,$40K - $60K,Blue,54,3,4,7,10000,81,13635,4085.26,7898,5,72.84,0.616,Canada
ID_008125,Standard,69,M,1,Post-Graduate,Divorced,Less than $40K,Silver,45,1,0,2,2000,808,6405,1504.03,42978,141,-20.86,0.288,USA
ID_008126,Gold,27,M,0,Uneducated,Unknown,$120K+,Gold,43,3,5,5,25000,4483,13333,1931.43,13579,85,-13.91,0.118,Canada
ID_008127,Standard,45,F,4,Graduate,Married,$120K+,Blue,46,2,4,1,1000,1503,12310,2232.47,26381,59,106.19,0.727,USA
ID_008128,Standard,74,M,4,Uneducated,Single,Less than $40K,Silver,42,4,0,0,2000,8258,1368,1957.78,24170,53,14.78,0.791,USA
ID_008129,Platinum,79,M,2,Post-Graduate,Divorced,$40K - $60K,Gold,24,3,2,4,7500,9754,7672,307.5,37642,36,73.54,0.645,USA
ID_008130,Platinum,23,M,0,Graduate,Unknown,$40K - $60K,Gold,31,2,2,6,3000,6466,14530,4496.45,9234,151,31.79,0.334,Canada
ID_008131,Platinum,44,M,4,Uneducated,Single,$60K - $80K,Blue,18,3,3,5,2000,8237,2067,3075.0,42857,69,-32.89,0.587,USA
ID_008132,Gold,73,F,5,Post-Graduate,Single,$120K+,Silver,39,2,1,3,25000,4570,751,2906.36,19321,195,149.25,0.311,UK
ID_008133,Standard,29,M,3,Graduate,Single,$120K+,Silver,55,3,3,3,3000,3764,19653,4020.03,22022,179,32.8,0.812,USA
ID_008134,Gold,79,M,5,Graduate,Divorced,$80K - $120K,Silver,50,2,4,8,10000,5303,8831,3059.66,34649,167,-22.46,0.969,USA
ID_008135,Platinum,69,M,0,Unknown,Divorced,$40K - $60K,Silver,22,1,5,2,2000,9400,7668,-273.41,20185,38,115.4,0.137,USA
ID_008136,Standard,65,M,0,Post-Graduate,Married,Less than $40K,Gold,21,5,2,1,5000,3965,7781,1036.98,45703,33,44.72,0.759,UK
ID_008137,Gold,20,M,4,Unknown,Divorced,$40K - $60K,Silver,34,5,3,5,25000,8815,8953,1241.63,33421,84,-25.27,0.002,USA
ID_008138,Gold,63,F,1,Graduate,Divorced,$40K - $60K,Blue,25,3,0,0,5000,8153,10138,3032.89,7568,28,65.58,0.436,UK
ID_008139,Premium,50,F,0,Graduate,Divorced,$60K - $80K,Blue,40,2,1,1,10000,356,18135,3230.97,34387,161,98.81,0.748,USA
ID_008140,Gold,27,M,1,Uneducated,Single,Less than $40K,Gold,55,5,2,3,1000,312,5226,2338.72,9137,40,15.92,0.72,USA
ID_008141,Platinum,48,M,2,Unknown,Married,$60K - $80K,Blue,47,5,1,8,5000,4636,6628,1399.1,49059,197,50.49,0.935,UK
ID_008142,Gold,32,F,2,High School,Single,$60K - $80K,Platinum,30,3,1,3,7500,3970,1817,4257.54,49778,26,126.32,0.905,USA
ID_008143,Standard,24,F,4,Post-Graduate,Married,$60K - $80K,Gold,6,3,2,9,5000,7054,14857,2329.53,15805,60,25.05,0.494,UK
ID_008144,Gold,53,F,2,Unknown,Divorced,$60K - $80K,Platinum,53,3,0,2,7500,9357,15078,3943.06,16342,87,135.95,0.827,USA
ID_008145,Premium,31,M,5,Graduate,Unknown,$40K - $60K,Silver,45,4,5,0,2000,7015,6053,4562.41,8843,17,2.27,0.995,UK
ID_008146,Standard,73,M,5,Uneducated,Divorced,$80K - $120K,Platinum,25,1,0,7,10000,478,16196,1537.14,37470,75,46.68,0.582,UK
ID_008147,Standard,65,M,5,Post-Graduate,Single,$40K - $60K,Gold,5,1,0,3,2000,7946,506,744.61,35542,64,103.56,0.656,USA
ID_008148,Premium,31,M,4,Post-Graduate,Single,$60K - $80K,Silver,29,1,1,1,7500,5500,15812,1232.12,2029,101,12.54,0.081,USA
ID_008149,Platinum,20,M,4,Uneducated,Single,$60K - $80K,Blue,22,2,0,6,1000,6425,345,-503.52,15634,156,18.44,0.984,UK
ID_008150,Standard,66,M,5,Graduate,Married,$80K - $120K,Gold,3,2,4,0,15000,9408,18991,1102.37,2342,77,81.66,0.915,UK
ID_008151,Platinum,70,F,1,High School,Single,$120K+,Silver,57,1,5,2,5000,6205,17690,2038.12,43625,181,48.15,0.47,Canada
ID_008152,Standard,63,F,5,Uneducated,Unknown,Less than $40K,Gold,47,3,4,9,7500,8852,3147,235.23,943,163,13.58,0.472,USA
ID_008153,Standard,67,M,1,High School,Unknown,$60K - $80K,Silver,59,4,0,4,5000,5426,12319,68.2,20662,15,45.43,0.581,UK
ID_008154,Platinum,20,M,2,Unknown,Divorced,$60K - $80K,Gold,30,1,0,6,15000,4464,2662,901.98,14030,58,4.84,0.728,USA
ID_008155,Standard,79,M,1,Post-Graduate,Married,$40K - $60K,Gold,24,3,2,2,3000,7605,15651,-395.92,25071,165,20.99,0.723,Canada
ID_008156,Platinum,39,F,0,Graduate,Married,$60K - $80K,Gold,41,5,2,3,1000,6291,19126,1958.71,5265,75,114.25,0.646,Canada
ID_008157,Premium,36,F,3,High School,Divorced,$60K - $80K,Gold,17,4,3,4,2000,7097,19269,2812.86,11974,133,58.45,0.288,UK
ID_008158,Platinum,52,F,0,Graduate,Single,Less than $40K,Platinum,49,2,1,9,7500,1835,2155,2530.19,37171,138,36.39,0.544,Canada
ID_008159,Premium,29,F,0,Unknown,Single,$40K - $60K,Silver,45,5,1,1,3000,2167,18316,681.34,49516,84,10.72,0.554,Canada
ID_008160,Standard,71,M,4,High School,Divorced,$120K+,Silver,50,5,2,8,10000,9400,14089,4164.04,10445,18,100.53,0.486,USA
ID_008161,Platinum,22,F,3,Graduate,Divorced,$60K - $80K,Gold,20,5,4,6,7500,8813,3366,-341.74,14769,162,120.15,0.069,USA
ID_008162,Standard,27,F,4,Graduate,Divorced,$60K - $80K,Gold,26,3,3,1,10000,2581,5990,-990.63,12646,5,2.2,0.885,UK
ID_008163,Platinum,58,M,1,Unknown,Divorced,$120K+,Blue,5,1,2,5,15000,9991,9858,-193.16,34689,85,149.44,0.323,UK
ID_008164,Premium,50,M,5,Uneducated,Married,$80K - $120K,Silver,13,5,5,6,7500,4428,1361,3343.66,2557,118,75.85,0.63,USA
ID_008165,Premium,30,M,1,Unknown,Married,$120K+,Platinum,39,1,5,9,10000,6022,4399,3731.86,42930,63,126.27,0.629,USA
ID_008166,Platinum,52,F,3,High School,Single,$120K+,Silver,4,5,3,3,15000,940,19113,3598.43,14012,87,44.84,0.125,Canada
ID_008167,Premium,68,M,2,High School,Married,$40K - $60K,Silver,45,3,1,3,7500,284,430,946.0,2850,121,92.16,0.896,USA
ID_008168,Standard,49,F,1,Post-Graduate,Married,$120K+,Silver,17,1,5,7,7500,5970,11518,4249.2,745,156,147.24,0.362,USA
ID_008169,Standard,28,F,0,Graduate,Married,$40K - $60K,Blue,40,2,1,1,2000,8991,1141,4336.99,43203,124,138.84,0.069,Canada
ID_008170,Gold,65,F,3,High School,Divorced,$120K+,Platinum,59,4,5,1,2000,3768,16488,3920.61,37432,27,-6.25,0.91,UK
ID_008171,Premium,55,F,3,Uneducated,Married,$60K - $80K,Gold,35,5,1,1,2000,8464,5829,3422.21,49437,176,97.62,0.216,Canada
ID_008172,Standard,41,M,1,Uneducated,Single,$60K - $80K,Platinum,57,5,4,1,1000,3681,19207,4046.42,32010,44,-0.0,0.736,Canada
ID_008173,Platinum,52,M,1,Unknown,Married,$80K - $120K,Gold,31,3,2,6,10000,7634,17908,2949.88,3478,133,144.24,0.956,UK
ID_008174,Premium,36,F,4,High School,Divorced,$120K+,Gold,16,4,5,3,2000,7996,14955,4784.83,45945,24,108.18,0.228,Canada
ID_008175,Standard,23,M,4,High School,Married,Less than $40K,Platinum,34,1,5,4,5000,3914,14935,2780.35,43301,4,113.01,0.704,USA
ID_008176,Premium,57,F,0,Post-Graduate,Unknown,$120K+,Blue,59,5,5,7,2000,5179,10513,-9.15,3747,39,137.35,0.281,UK
ID_008177,Platinum,71,F,3,Post-Graduate,Single,Less than $40K,Blue,32,2,3,6,7500,1397,14024,95.72,36823,189,96.54,0.819,Canada
ID_008178,Standard,62,M,2,Post-Graduate,Married,$120K+,Gold,33,2,2,7,7500,9878,11754,1583.83,6853,178,12.86,0.85,Canada
ID_008179,Gold,61,M,2,High School,Single,$40K - $60K,Blue,58,3,1,4,5000,5886,9588,3316.77,27391,86,82.24,0.523,UK
ID_008180,Gold,79,F,3,Unknown,Divorced,$60K - $80K,Blue,8,5,1,7,3000,5381,14526,-157.65,38613,2,57.27,0.535,USA
ID_008181,Premium,59,M,0,Unknown,Single,Less than $40K,Blue,30,3,2,0,7500,9971,12337,168.52,17160,103,96.13,0.551,USA
ID_008182,Platinum,52,F,4,Unknown,Unknown,Less than $40K,Blue,3,4,0,4,25000,8617,6729,-536.96,22133,163,2.62,0.827,Canada
ID_008183,Standard,21,M,4,Unknown,Unknown,$120K+,Gold,17,2,0,9,7500,3567,7042,5.07,2378,18,59.99,0.122,USA
ID_008184,Platinum,50,F,4,Uneducated,Single,$60K - $80K,Blue,59,2,2,1,2000,4760,4971,320.73,49171,129,5.59,0.388,UK
ID_008185,Standard,30,F,2,High School,Divorced,$80K - $120K,Platinum,51,3,1,4,2000,2994,19417,2351.26,39624,148,95.14,0.231,USA
ID_008186,Premium,73,M,2,Graduate,Single,Less than $40K,Platinum,24,4,5,1,7500,3138,13958,1330.64,46243,92,110.16,0.777,USA
ID_008187,Standard,53,M,0,High School,Married,$60K - $80K,Gold,16,1,3,5,5000,567,14490,-437.12,2098,77,-14.37,0.607,Canada
ID_008188,Platinum,71,F,2,Unknown,Married,$60K - $80K,Silver,59,4,0,8,7500,4718,12302,-49.49,21394,146,141.98,0.487,UK
ID_008189,Platinum,60,M,1,Uneducated,Single,Less than $40K,Blue,20,3,5,1,2000,7870,10838,2119.43,46043,198,59.47,0.446,USA
ID_008190,Premium,36,M,2,Uneducated,Married,$40K - $60K,Platinum,10,3,5,9,10000,1038,16596,-208.64,49632,88,126.42,0.836,USA
ID_008191,Platinum,60,F,4,High School,Married,$40K - $60K,Silver,59,4,5,1,25000,6143,9069,3373.36,19991,100,0.85,0.191,Canada
ID_008192,Standard,29,F,0,Graduate,Divorced,$120K+,Platinum,55,3,2,9,25000,8638,15870,-428.23,40563,134,-11.24,0.404,UK
ID_008193,Premium,28,M,3,Unknown,Single,$120K+,Platinum,24,2,4,2,2000,3836,11340,141.08,43361,150,139.84,0.591,Canada
ID_008194,Standard,23,M,3,Uneducated,Married,$60K - $80K,Silver,47,3,2,9,15000,644,19055,4256.07,15093,196,148.67,0.179,USA
ID_008195,Platinum,29,F,0,Unknown,Single,Less than $40K,Blue,7,1,1,4,2000,4517,1476,2201.44,18251,148,-9.97,0.435,Canada
ID_008196,Premium,44,F,1,Unknown,Single,$40K - $60K,Gold,48,2,2,9,15000,4564,15592,4935.02,24202,47,62.44,0.676,USA
ID_008197,Standard,58,F,3,Unknown,Married,$60K - $80K,Gold,49,5,0,8,5000,5248,3192,-85.02,36703,57,93.11,0.44,Canada
ID_008198,Platinum,42,F,4,Post-Graduate,Divorced,$40K - $60K,Gold,20,2,0,2,7500,9780,13620,-535.3,11760,131,18.94,0.105,UK
ID_008199,Platinum,59,F,3,Unknown,Divorced,Less than $40K,Blue,13,2,5,8,2000,1835,6126,-544.77,41212,127,31.88,0.596,USA
ID_008200,Gold,20,F,3,Unknown,Unknown,$40K - $60K,Blue,29,2,2,8,3000,792,5467,4612.05,37455,74,50.0,0.158,USA
